read;ins;del;sub
47770;0.033;0.0495;0.0354
47771;0.0446;0.0669;0.0478
47772;0.0369;0.0553;0.0395
47773;0.0574;0.0862;0.0615
47774;0.0289;0.0434;0.031
47775;0.0443;0.0665;0.0475
47776;0.0479;0.0719;0.0514
47777;0.0385;0.0577;0.0412
47778;0.042;0.063;0.045
47779;0.059;0.0885;0.0632
47780;0.0254;0.0381;0.0272
47781;0.0296;0.0444;0.0317
47782;0.0228;0.0341;0.0244
47783;0.0445;0.0668;0.0477
47784;0.0339;0.0509;0.0364
47785;0.0418;0.0627;0.0448
47786;0.0351;0.0527;0.0376
47787;0.0496;0.0744;0.0531
47788;0.0585;0.0878;0.0627
47789;0.0325;0.0487;0.0348
47790;0.0219;0.0328;0.0234
47791;0.031;0.0466;0.0333
47792;0.0208;0.0312;0.0223
47793;0.0332;0.0498;0.0356
47794;0.0441;0.0662;0.0473
47795;0.0269;0.0403;0.0288
47796;0.0242;0.0362;0.0259
47797;0.0247;0.037;0.0264
47798;0.0301;0.0452;0.0323
47799;0.039;0.0585;0.0418
47800;0.0269;0.0403;0.0288
47801;0.0357;0.0536;0.0383
47802;0.0349;0.0523;0.0374
47803;0.0389;0.0583;0.0416
47804;0.0584;0.0876;0.0626
47805;0.0451;0.0676;0.0483
47806;0.023;0.0345;0.0246
47807;0.0255;0.0383;0.0273
47808;0.0516;0.0773;0.0552
47809;0.0473;0.071;0.0507
47810;0.0234;0.0351;0.0251
47811;0.0368;0.0552;0.0394
47812;0.047;0.0705;0.0503
47813;0.0544;0.0815;0.0582
47814;0.0415;0.0622;0.0444
47815;0.0273;0.0409;0.0292
47816;0.0478;0.0716;0.0512
47817;0.0254;0.038;0.0272
47818;0.0354;0.0531;0.0379
47819;0.0317;0.0475;0.0339
47820;0.0338;0.0507;0.0362
47821;0.0279;0.0418;0.0299
47822;0.0254;0.0382;0.0273
47823;0.0877;0.1315;0.0939
47824;0.0356;0.0535;0.0382
47825;0.0464;0.0696;0.0497
47826;0.075;0.1126;0.0804
47827;0.0354;0.0531;0.038
47828;0.0509;0.0764;0.0546
47829;0.0565;0.0847;0.0605
47830;0.0177;0.0265;0.019
47831;0.0294;0.0441;0.0315
47832;0.0286;0.0429;0.0306
47833;0.0242;0.0364;0.026
47834;0.0663;0.0995;0.0711
47835;0.0475;0.0712;0.0509
47836;0.0342;0.0514;0.0367
47837;0.0422;0.0633;0.0452
47838;0.0166;0.025;0.0178
47839;0.0301;0.0451;0.0322
47840;0.0314;0.0471;0.0337
47841;0.043;0.0645;0.0461
47842;0.0271;0.0407;0.0291
47843;0.0375;0.0562;0.0401
47844;0.0345;0.0518;0.037
47845;0.0284;0.0427;0.0305
47846;0.0372;0.0558;0.0399
47847;0.0515;0.0773;0.0552
47848;0.0395;0.0593;0.0424
47849;0.0339;0.0509;0.0364
47850;0.0329;0.0493;0.0352
47851;0.0468;0.0702;0.0501
47852;0.0473;0.071;0.0507
47853;0.0463;0.0695;0.0496
47854;0.0384;0.0575;0.0411
47855;0.0232;0.0349;0.0249
47856;0.0318;0.0477;0.0341
47857;0.0207;0.0311;0.0222
47858;0.0261;0.0392;0.028
47859;0.021;0.0315;0.0225
47860;0.0958;0.1437;0.1027
47861;0.0302;0.0453;0.0324
47862;0.0272;0.0408;0.0292
47863;0.0621;0.0931;0.0665
47864;0.0387;0.058;0.0414
47865;0.0269;0.0403;0.0288
47866;0.0321;0.0482;0.0344
47867;0.101;0.1516;0.1083
47868;0.0363;0.0545;0.0389
47869;0.0359;0.0539;0.0385
47870;0.0344;0.0516;0.0368
47871;0.0503;0.0754;0.0539
47872;0.0448;0.0672;0.048
47873;0.0819;0.1228;0.0877
47874;0.0193;0.0289;0.0206
47875;0.051;0.0766;0.0547
47876;0.0335;0.0503;0.0359
47877;0.0294;0.044;0.0315
47878;0.0498;0.0747;0.0534
47879;0.0288;0.0431;0.0308
47880;0.0266;0.0399;0.0285
47881;0.0409;0.0614;0.0438
47882;0.0252;0.0378;0.027
47883;0.0384;0.0576;0.0412
47884;0.0311;0.0467;0.0334
47885;0.0297;0.0446;0.0319
47886;0.0629;0.0943;0.0674
47887;0.0206;0.0309;0.0221
47888;0.0331;0.0496;0.0354
47889;0.0415;0.0622;0.0444
47890;0.0239;0.0359;0.0257
47891;0.0409;0.0614;0.0438
47892;0.0334;0.0501;0.0358
47893;0.0203;0.0304;0.0217
47894;0.0286;0.0428;0.0306
47895;0.0313;0.047;0.0336
47896;0.0275;0.0412;0.0294
47897;0.0374;0.0561;0.04
47898;0.038;0.057;0.0407
47899;0.0376;0.0564;0.0403
47900;0.0359;0.0539;0.0385
47901;0.0423;0.0635;0.0454
47902;0.0687;0.1031;0.0736
47903;0.0291;0.0437;0.0312
47904;0.0307;0.046;0.0328
47905;0.0454;0.068;0.0486
47906;0.0326;0.049;0.035
47907;0.0338;0.0507;0.0362
47908;0.0378;0.0567;0.0405
47909;0.0228;0.0342;0.0244
47910;0.0362;0.0543;0.0388
47911;0.0379;0.0569;0.0407
47912;0.0519;0.0779;0.0556
47913;0.035;0.0525;0.0375
47914;0.0263;0.0395;0.0282
47915;0.0276;0.0414;0.0296
47916;0.0527;0.079;0.0564
47917;0.0277;0.0416;0.0297
47918;0.0162;0.0243;0.0174
47919;0.0294;0.0441;0.0315
47920;0.0471;0.0706;0.0504
47921;0.0457;0.0686;0.049
47922;0.0281;0.0422;0.0301
47923;0.024;0.036;0.0257
47924;0.0519;0.0778;0.0556
47925;0.0355;0.0532;0.038
47926;0.039;0.0584;0.0417
47927;0.0846;0.1269;0.0907
47928;0.0283;0.0425;0.0303
47929;0.0542;0.0813;0.0581
47930;0.0232;0.0348;0.0249
47931;0.0416;0.0624;0.0446
47932;0.0318;0.0477;0.0341
47933;0.0326;0.0489;0.0349
47934;0.0326;0.0489;0.0349
47935;0.0436;0.0654;0.0467
47936;0.0328;0.0491;0.0351
47937;0.0323;0.0485;0.0346
47938;0.0273;0.0409;0.0292
47939;0.0197;0.0296;0.0211
47940;0.0404;0.0606;0.0433
47941;0.0431;0.0646;0.0461
47942;0.0374;0.056;0.04
47943;0.0268;0.0403;0.0288
47944;0.0287;0.0431;0.0308
47945;0.0411;0.0616;0.044
47946;0.026;0.039;0.0279
47947;0.0429;0.0644;0.046
47948;0.0475;0.0713;0.0509
47949;0.0364;0.0547;0.0391
47950;0.0771;0.1156;0.0826
47951;0.0385;0.0578;0.0413
47952;0.0269;0.0404;0.0289
47953;0.0357;0.0536;0.0383
47954;0.0426;0.0638;0.0456
47955;0.0261;0.0392;0.028
47956;0.0366;0.0549;0.0392
47957;0.0367;0.055;0.0393
47958;0.0318;0.0477;0.034
47959;0.0568;0.0852;0.0608
47960;0.0345;0.0518;0.037
47961;0.0285;0.0427;0.0305
47962;0.0225;0.0337;0.0241
47963;0.0206;0.0309;0.0221
47964;0.0394;0.0591;0.0422
47965;0.0514;0.0771;0.055
47966;0.0223;0.0334;0.0239
47967;0.0254;0.0381;0.0272
47968;0.0233;0.035;0.025
47969;0.0412;0.0618;0.0441
47970;0.0324;0.0486;0.0347
47971;0.0215;0.0322;0.023
47972;0.025;0.0375;0.0268
47973;0.0264;0.0397;0.0283
47974;0.0302;0.0454;0.0324
47975;0.0539;0.0808;0.0577
47976;0.0401;0.0602;0.043
47977;0.0195;0.0292;0.0209
47978;0.0395;0.0592;0.0423
47979;0.0402;0.0603;0.043
47980;0.0261;0.0392;0.028
47981;0.0532;0.0798;0.057
47982;0.0442;0.0663;0.0474
47983;0.0529;0.0794;0.0567
47984;0.025;0.0375;0.0268
47985;0.029;0.0435;0.0311
47986;0.0304;0.0456;0.0326
47987;0.0601;0.0901;0.0644
47988;0.0527;0.079;0.0564
47989;0.0419;0.0628;0.0448
47990;0.0246;0.0369;0.0264
47991;0.0469;0.0703;0.0502
47992;0.0319;0.0479;0.0342
47993;0.04;0.06;0.0429
47994;0.0324;0.0485;0.0347
47995;0.0449;0.0673;0.0481
47996;0.0173;0.0259;0.0185
47997;0.0234;0.035;0.025
47998;0.0264;0.0397;0.0283
47999;0.0355;0.0532;0.038
48000;0.0222;0.0333;0.0238
48001;0.0177;0.0265;0.0189
48002;0.031;0.0465;0.0332
48003;0.0295;0.0442;0.0316
48004;0.0327;0.049;0.035
48005;0.0309;0.0464;0.0331
48006;0.0305;0.0458;0.0327
48007;0.0368;0.0552;0.0394
48008;0.0312;0.0468;0.0334
48009;0.0325;0.0488;0.0349
48010;0.0399;0.0598;0.0427
48011;0.0323;0.0484;0.0346
48012;0.0291;0.0436;0.0312
48013;0.0558;0.0837;0.0598
48014;0.0328;0.0493;0.0352
48015;0.0316;0.0475;0.0339
48016;0.0273;0.041;0.0293
48017;0.0675;0.1013;0.0724
48018;0.0251;0.0376;0.0268
48019;0.0189;0.0283;0.0202
48020;0.0326;0.0489;0.0349
48021;0.0219;0.0329;0.0235
48022;0.023;0.0346;0.0247
48023;0.0276;0.0415;0.0296
48024;0.1136;0.1704;0.1217
48025;0.0486;0.0728;0.052
48026;0.0298;0.0448;0.032
48027;0.0334;0.0502;0.0358
48028;0.0262;0.0393;0.028
48029;0.0203;0.0304;0.0217
48030;0.0226;0.034;0.0243
48031;0.0537;0.0806;0.0575
48032;0.029;0.0435;0.0311
48033;0.0389;0.0583;0.0417
48034;0.0396;0.0595;0.0425
48035;0.0291;0.0437;0.0312
48036;0.0245;0.0368;0.0263
48037;0.0314;0.0471;0.0336
48038;0.0212;0.0318;0.0227
48039;0.0232;0.0347;0.0248
48040;0.0345;0.0518;0.037
48041;0.026;0.0389;0.0278
48042;0.049;0.0735;0.0525
48043;0.0287;0.0431;0.0308
48044;0.0342;0.0513;0.0366
48045;0.0259;0.0388;0.0277
48046;0.03;0.045;0.0321
48047;0.0424;0.0637;0.0455
48048;0.0188;0.0282;0.0202
48049;0.0276;0.0413;0.0295
48050;0.0418;0.0627;0.0448
48051;0.0288;0.0431;0.0308
48052;0.0694;0.1041;0.0744
48053;0.038;0.0571;0.0408
48054;0.0427;0.064;0.0457
48055;0.0421;0.0631;0.0451
48056;0.0565;0.0848;0.0606
48057;0.0287;0.0431;0.0308
48058;0.0356;0.0534;0.0381
48059;0.0749;0.1123;0.0802
48060;0.0197;0.0295;0.0211
48061;0.0325;0.0487;0.0348
48062;0.0312;0.0468;0.0334
48063;0.0276;0.0414;0.0296
48064;0.0382;0.0574;0.041
48065;0.0299;0.0449;0.0321
48066;0.0469;0.0703;0.0502
48067;0.0326;0.0489;0.0349
48068;0.0417;0.0626;0.0447
48069;0.0313;0.047;0.0336
48070;0.0241;0.0361;0.0258
48071;0.0263;0.0394;0.0281
48072;0.0327;0.0491;0.0351
48073;0.0355;0.0532;0.038
48074;0.0174;0.0261;0.0187
48075;0.0328;0.0492;0.0351
48076;0.036;0.054;0.0385
48077;0.0409;0.0613;0.0438
48078;0.0337;0.0506;0.0361
48079;0.0273;0.041;0.0293
48080;0.0357;0.0536;0.0383
48081;0.0274;0.0411;0.0294
48082;0.0397;0.0596;0.0425
48083;0.0225;0.0338;0.0242
48084;0.0244;0.0366;0.0262
48085;0.048;0.072;0.0514
48086;0.0371;0.0557;0.0398
48087;0.0516;0.0774;0.0553
48088;0.1954;0.293;0.2093
48089;0.0326;0.0489;0.0349
48090;0.0267;0.04;0.0286
48091;0.0267;0.0401;0.0286
48092;0.0478;0.0717;0.0512
48093;0.0361;0.0542;0.0387
48094;0.0949;0.1424;0.1017
48095;0.0394;0.0592;0.0423
48096;0.0467;0.0701;0.0501
48097;0.0274;0.0411;0.0293
48098;0.0362;0.0544;0.0388
48099;0.0341;0.0512;0.0366
48100;0.0303;0.0454;0.0324
48101;0.0355;0.0532;0.038
48102;0.0378;0.0567;0.0405
48103;0.0451;0.0677;0.0483
48104;0.0413;0.062;0.0443
48105;0.0586;0.088;0.0628
48106;0.0552;0.0828;0.0592
48107;0.028;0.0419;0.03
48108;0.0204;0.0306;0.0218
48109;0.0382;0.0573;0.0409
48110;0.0272;0.0407;0.0291
48111;0.0432;0.0649;0.0463
48112;0.0343;0.0515;0.0368
48113;0.0648;0.0973;0.0695
48114;0.0499;0.0748;0.0534
48115;0.0351;0.0526;0.0376
48116;0.0214;0.032;0.0229
48117;0.0502;0.0753;0.0538
48118;0.0234;0.0351;0.0251
48119;0.0153;0.0229;0.0164
48120;0.0742;0.1114;0.0795
48121;0.0225;0.0338;0.0241
48122;0.0561;0.0841;0.0601
48123;0.071;0.1066;0.0761
48124;0.0535;0.0802;0.0573
48125;0.0629;0.0943;0.0674
48126;0.0506;0.0759;0.0542
48127;0.0349;0.0524;0.0374
48128;0.1159;0.1738;0.1242
48129;0.0384;0.0576;0.0411
48130;0.0308;0.0463;0.033
48131;0.0476;0.0714;0.051
48132;0.0518;0.0778;0.0555
48133;0.0171;0.0256;0.0183
48134;0.0403;0.0604;0.0431
48135;0.0239;0.0359;0.0256
48136;0.0214;0.032;0.0229
48137;0.0396;0.0594;0.0424
48138;0.0196;0.0293;0.021
48139;0.0462;0.0693;0.0495
48140;0.0412;0.0618;0.0441
48141;0.0403;0.0605;0.0432
48142;0.0235;0.0353;0.0252
48143;0.021;0.0316;0.0225
48144;0.0484;0.0726;0.0519
48145;0.0342;0.0514;0.0367
48146;0.0204;0.0306;0.0219
48147;0.0227;0.034;0.0243
48148;0.0245;0.0368;0.0263
48149;0.0337;0.0506;0.0362
48150;0.0527;0.079;0.0565
48151;0.0191;0.0286;0.0204
48152;0.0276;0.0414;0.0295
48153;0.0176;0.0264;0.0188
48154;0.0497;0.0746;0.0533
48155;0.0343;0.0515;0.0368
48156;0.0473;0.071;0.0507
48157;0.0348;0.0522;0.0373
48158;0.0283;0.0424;0.0303
48159;0.024;0.036;0.0257
48160;0.0239;0.0358;0.0256
48161;0.0284;0.0426;0.0304
48162;0.0237;0.0355;0.0254
48163;0.0428;0.0642;0.0459
48164;0.0689;0.1034;0.0739
48165;0.0242;0.0364;0.026
48166;0.0377;0.0565;0.0404
48167;0.0306;0.0458;0.0327
48168;0.0501;0.0752;0.0537
48169;0.031;0.0465;0.0332
48170;0.0265;0.0398;0.0284
48171;0.0308;0.0462;0.033
48172;0.0507;0.076;0.0543
48173;0.0297;0.0445;0.0318
48174;0.0436;0.0654;0.0467
48175;0.0309;0.0463;0.0331
48176;0.0388;0.0582;0.0416
48177;0.0214;0.0321;0.0229
48178;0.0312;0.0468;0.0334
48179;0.0426;0.0639;0.0456
48180;0.0443;0.0664;0.0474
48181;0.0457;0.0686;0.049
48182;0.0227;0.0341;0.0243
48183;0.0284;0.0427;0.0305
48184;0.0444;0.0666;0.0476
48185;0.0255;0.0382;0.0273
48186;0.0289;0.0433;0.0309
48187;0.0472;0.0708;0.0506
48188;0.0264;0.0396;0.0283
48189;0.0453;0.0679;0.0485
48190;0.0446;0.0669;0.0478
48191;0.0625;0.0938;0.067
48192;0.0506;0.0759;0.0542
48193;0.0246;0.0369;0.0264
48194;0.0278;0.0417;0.0298
48195;0.0255;0.0382;0.0273
48196;0.0252;0.0378;0.027
48197;0.0639;0.0959;0.0685
48198;0.0326;0.0489;0.0349
48199;0.0191;0.0286;0.0204
48200;0.049;0.0735;0.0525
48201;0.0462;0.0693;0.0495
48202;0.042;0.0629;0.0449
48203;0.0326;0.0489;0.0349
48204;0.0274;0.0411;0.0294
48205;0.0391;0.0587;0.0419
48206;0.0201;0.0301;0.0215
48207;0.0506;0.0759;0.0542
48208;0.04;0.06;0.0428
48209;0.0421;0.0632;0.0451
48210;0.0408;0.0612;0.0437
48211;0.0782;0.1173;0.0838
48212;0.0224;0.0336;0.024
48213;0.0279;0.0419;0.0299
48214;0.0185;0.0277;0.0198
48215;0.0373;0.0559;0.0399
48216;0.0236;0.0355;0.0253
48217;0.0282;0.0423;0.0302
48218;0.0881;0.1321;0.0944
48219;0.0447;0.0671;0.0479
48220;0.036;0.054;0.0386
48221;0.0306;0.0459;0.0328
48222;0.033;0.0495;0.0353
48223;0.0509;0.0763;0.0545
48224;0.0436;0.0654;0.0467
48225;0.0399;0.0598;0.0427
48226;0.0243;0.0365;0.0261
48227;0.0232;0.0348;0.0249
48228;0.0282;0.0423;0.0302
48229;0.0445;0.0667;0.0476
48230;0.0235;0.0353;0.0252
48231;0.0402;0.0602;0.043
48232;0.0261;0.0392;0.028
48233;0.021;0.0315;0.0225
48234;0.0431;0.0646;0.0462
48235;0.0353;0.0529;0.0378
48236;0.059;0.0885;0.0632
48237;0.034;0.0509;0.0364
48238;0.039;0.0585;0.0418
48239;0.0398;0.0597;0.0426
48240;0.0455;0.0682;0.0487
48241;0.0357;0.0535;0.0382
48242;0.0221;0.0332;0.0237
48243;0.0367;0.0551;0.0393
48244;0.038;0.057;0.0407
48245;0.0302;0.0452;0.0323
48246;0.0383;0.0575;0.041
48247;0.0401;0.0602;0.043
48248;0.0334;0.0502;0.0358
48249;0.0334;0.0501;0.0358
48250;0.0593;0.089;0.0636
48251;0.0321;0.0481;0.0344
48252;0.0305;0.0458;0.0327
48253;0.0258;0.0387;0.0276
48254;0.0383;0.0574;0.041
48255;0.035;0.0524;0.0375
48256;0.0209;0.0313;0.0223
48257;0.0639;0.0958;0.0684
48258;0.0233;0.035;0.025
48259;0.0239;0.0359;0.0257
48260;0.0406;0.0609;0.0435
48261;0.0495;0.0742;0.053
48262;0.0283;0.0425;0.0303
48263;0.026;0.039;0.0279
48264;0.024;0.036;0.0257
48265;0.0299;0.0449;0.0321
48266;0.0208;0.0312;0.0223
48267;0.0304;0.0456;0.0325
48268;0.0219;0.0328;0.0234
48269;0.043;0.0646;0.0461
48270;0.03;0.045;0.0322
48271;0.0181;0.0271;0.0194
48272;0.0293;0.044;0.0314
48273;0.0284;0.0427;0.0305
48274;0.0858;0.1286;0.0919
48275;0.0556;0.0833;0.0595
48276;0.0478;0.0717;0.0512
48277;0.0828;0.1242;0.0887
48278;0.0231;0.0346;0.0247
48279;0.0497;0.0745;0.0532
48280;0.0202;0.0303;0.0217
48281;0.0293;0.044;0.0314
48282;0.0189;0.0284;0.0203
48283;0.0657;0.0985;0.0704
48284;0.0345;0.0517;0.0369
48285;0.0185;0.0278;0.0199
48286;0.0249;0.0373;0.0267
48287;0.0219;0.0328;0.0235
48288;0.0184;0.0276;0.0197
48289;0.0661;0.0992;0.0708
48290;0.0288;0.0432;0.0308
48291;0.0392;0.0589;0.042
48292;0.0251;0.0377;0.0269
48293;0.0593;0.089;0.0636
48294;0.0446;0.0668;0.0477
48295;0.045;0.0674;0.0482
48296;0.0304;0.0455;0.0325
48297;0.0427;0.0641;0.0458
48298;0.0418;0.0628;0.0448
48299;0.0236;0.0354;0.0253
48300;0.0171;0.0256;0.0183
48301;0.0339;0.0509;0.0364
48302;0.0148;0.0222;0.0159
48303;0.0285;0.0427;0.0305
48304;0.0326;0.0489;0.0349
48305;0.0188;0.0282;0.0201
48306;0.03;0.045;0.0321
48307;0.0317;0.0476;0.034
48308;0.0511;0.0766;0.0547
48309;0.052;0.0781;0.0558
48310;0.0678;0.1017;0.0726
48311;0.0285;0.0428;0.0306
48312;0.0352;0.0528;0.0377
48313;0.0347;0.0521;0.0372
48314;0.0241;0.0362;0.0259
48315;0.02;0.0301;0.0215
48316;0.0173;0.0259;0.0185
48317;0.0162;0.0243;0.0174
48318;0.0447;0.0671;0.0479
48319;0.0219;0.0329;0.0235
48320;0.0237;0.0355;0.0254
48321;0.0297;0.0446;0.0318
48322;0.0533;0.08;0.0571
48323;0.0292;0.0439;0.0313
48324;0.0293;0.044;0.0314
48325;0.034;0.051;0.0364
48326;0.0363;0.0544;0.0389
48327;0.024;0.0359;0.0257
48328;0.0311;0.0466;0.0333
48329;0.038;0.057;0.0407
48330;0.0426;0.0639;0.0456
48331;0.026;0.0389;0.0278
48332;0.0472;0.0708;0.0506
48333;0.0468;0.0702;0.0502
48334;0.0483;0.0725;0.0518
48335;0.0258;0.0386;0.0276
48336;0.0154;0.0231;0.0165
48337;0.061;0.0915;0.0654
48338;0.0254;0.0381;0.0272
48339;0.0286;0.0429;0.0307
48340;0.0272;0.0408;0.0291
48341;0.0327;0.0491;0.0351
48342;0.0313;0.047;0.0336
48343;0.0562;0.0844;0.0603
48344;0.0528;0.0792;0.0566
48345;0.0217;0.0326;0.0233
48346;0.0448;0.0672;0.048
48347;0.025;0.0375;0.0268
48348;0.0531;0.0796;0.0569
48349;0.0391;0.0587;0.0419
48350;0.0284;0.0426;0.0304
48351;0.0548;0.0821;0.0587
48352;0.0387;0.058;0.0414
48353;0.0278;0.0417;0.0298
48354;0.0433;0.0649;0.0464
48355;0.0277;0.0415;0.0297
48356;0.0734;0.1101;0.0786
48357;0.0378;0.0566;0.0405
48358;0.0311;0.0467;0.0334
48359;0.045;0.0675;0.0482
48360;0.0524;0.0786;0.0561
48361;0.0394;0.0591;0.0422
48362;0.0333;0.05;0.0357
48363;0.0251;0.0376;0.0268
48364;0.0624;0.0935;0.0668
48365;0.0335;0.0503;0.0359
48366;0.0413;0.0619;0.0442
48367;0.0715;0.1072;0.0766
48368;0.0287;0.043;0.0307
48369;0.0219;0.0329;0.0235
48370;0.0579;0.0868;0.062
48371;0.0461;0.0691;0.0494
48372;0.0363;0.0544;0.0389
48373;0.0418;0.0627;0.0448
48374;0.0483;0.0725;0.0518
48375;0.0463;0.0695;0.0496
48376;0.0742;0.1113;0.0795
48377;0.0488;0.0732;0.0523
48378;0.0414;0.0621;0.0444
48379;0.0314;0.047;0.0336
48380;0.0265;0.0397;0.0284
48381;0.0133;0.0199;0.0142
48382;0.0259;0.0389;0.0278
48383;0.0773;0.1159;0.0828
48384;0.0235;0.0352;0.0251
48385;0.0397;0.0595;0.0425
48386;0.0242;0.0362;0.0259
48387;0.0948;0.1422;0.1016
48388;0.0563;0.0844;0.0603
48389;0.0231;0.0346;0.0247
48390;0.0376;0.0564;0.0403
48391;0.0757;0.1136;0.0811
48392;0.052;0.0781;0.0558
48393;0.0466;0.0699;0.0499
48394;0.0311;0.0466;0.0333
48395;0.0338;0.0507;0.0362
48396;0.0319;0.0479;0.0342
48397;0.0424;0.0635;0.0454
48398;0.0464;0.0695;0.0497
48399;0.0467;0.0701;0.0501
48400;0.0446;0.0669;0.0478
48401;0.0258;0.0387;0.0276
48402;0.0212;0.0317;0.0227
48403;0.0223;0.0335;0.0239
48404;0.0862;0.1294;0.0924
48405;0.0387;0.058;0.0414
48406;0.0376;0.0564;0.0403
48407;0.0293;0.0439;0.0313
48408;0.0397;0.0595;0.0425
48409;0.0319;0.0479;0.0342
48410;0.0451;0.0677;0.0484
48411;0.0365;0.0547;0.0391
48412;0.0307;0.0461;0.0329
48413;0.0622;0.0933;0.0666
48414;0.0513;0.077;0.055
48415;0.0399;0.0598;0.0427
48416;0.0416;0.0623;0.0445
48417;0.0498;0.0747;0.0533
48418;0.0421;0.0632;0.0451
48419;0.0429;0.0644;0.046
48420;0.0196;0.0294;0.021
48421;0.038;0.057;0.0407
48422;0.0346;0.0518;0.037
48423;0.0304;0.0455;0.0325
48424;0.0458;0.0687;0.0491
48425;0.0518;0.0778;0.0555
48426;0.0363;0.0544;0.0389
48427;0.0253;0.038;0.0271
48428;0.0389;0.0583;0.0416
48429;0.039;0.0585;0.0418
48430;0.0189;0.0284;0.0203
48431;0.0457;0.0685;0.049
48432;0.0182;0.0272;0.0195
48433;0.0296;0.0444;0.0317
48434;0.0206;0.0309;0.0221
48435;0.0433;0.0649;0.0463
48436;0.0244;0.0366;0.0262
48437;0.0588;0.0882;0.063
48438;0.0217;0.0325;0.0232
48439;0.016;0.0239;0.0171
48440;0.0284;0.0426;0.0304
48441;0.0462;0.0693;0.0495
48442;0.0494;0.0742;0.053
48443;0.0347;0.052;0.0371
48444;0.0359;0.0539;0.0385
48445;0.0396;0.0594;0.0424
48446;0.0289;0.0434;0.031
48447;0.0161;0.0241;0.0172
48448;0.0274;0.0411;0.0294
48449;0.0212;0.0317;0.0227
48450;0.0161;0.0241;0.0172
48451;0.0431;0.0647;0.0462
48452;0.0357;0.0536;0.0383
48453;0.0281;0.0422;0.0301
48454;0.0598;0.0898;0.0641
48455;0.0291;0.0436;0.0311
48456;0.0448;0.0672;0.048
48457;0.0222;0.0333;0.0238
48458;0.0483;0.0724;0.0517
48459;0.0386;0.058;0.0414
48460;0.0333;0.0499;0.0356
48461;0.0181;0.0272;0.0194
48462;0.0419;0.0628;0.0449
48463;0.0907;0.136;0.0971
48464;0.0267;0.0401;0.0286
48465;0.0275;0.0412;0.0294
48466;0.0298;0.0447;0.032
48467;0.0407;0.0611;0.0436
48468;0.0402;0.0603;0.043
48469;0.0406;0.061;0.0435
48470;0.0236;0.0354;0.0253
48471;0.0326;0.049;0.035
48472;0.0347;0.052;0.0371
48473;0.0515;0.0772;0.0551
48474;0.0229;0.0344;0.0246
48475;0.0344;0.0515;0.0368
48476;0.04;0.0601;0.0429
48477;0.0467;0.07;0.05
48478;0.0371;0.0556;0.0397
48479;0.0656;0.0984;0.0703
48480;0.0545;0.0817;0.0584
48481;0.0358;0.0536;0.0383
48482;0.0378;0.0567;0.0405
48483;0.0376;0.0564;0.0403
48484;0.0324;0.0486;0.0347
48485;0.0348;0.0522;0.0373
48486;0.0308;0.0462;0.033
48487;0.0218;0.0327;0.0233
48488;0.0398;0.0597;0.0426
48489;0.0304;0.0456;0.0325
48490;0.0342;0.0513;0.0366
48491;0.0263;0.0394;0.0282
48492;0.0524;0.0786;0.0561
48493;0.0238;0.0357;0.0255
48494;0.0493;0.0739;0.0528
48495;0.0296;0.0443;0.0317
48496;0.0142;0.0214;0.0153
48497;0.0334;0.0501;0.0358
48498;0.0316;0.0473;0.0338
48499;0.0547;0.082;0.0586
48500;0.0266;0.04;0.0286
48501;0.0342;0.0513;0.0367
48502;0.019;0.0285;0.0204
48503;0.032;0.048;0.0343
48504;0.0281;0.0421;0.0301
48505;0.0309;0.0464;0.0331
48506;0.0181;0.0271;0.0194
48507;0.0241;0.0362;0.0259
48508;0.0708;0.1063;0.0759
48509;0.0172;0.0258;0.0184
48510;0.034;0.051;0.0364
48511;0.0636;0.0954;0.0682
48512;0.0724;0.1086;0.0776
48513;0.0328;0.0492;0.0351
48514;0.0348;0.0522;0.0373
48515;0.0372;0.0558;0.0399
48516;0.0486;0.0729;0.0521
48517;0.0416;0.0624;0.0446
48518;0.0281;0.0422;0.0301
48519;0.0219;0.0328;0.0234
48520;0.0215;0.0323;0.0231
48521;0.0275;0.0412;0.0294
48522;0.0422;0.0633;0.0452
48523;0.039;0.0586;0.0418
48524;0.0263;0.0395;0.0282
48525;0.1032;0.1547;0.1105
48526;0.0308;0.0462;0.033
48527;0.0166;0.0249;0.0178
48528;0.0218;0.0327;0.0234
48529;0.0429;0.0643;0.0459
48530;0.0471;0.0706;0.0504
48531;0.0341;0.0512;0.0365
48532;0.035;0.0525;0.0375
48533;0.0337;0.0506;0.0361
48534;0.0395;0.0592;0.0423
48535;0.0486;0.0729;0.052
48536;0.0315;0.0472;0.0337
48537;0.0303;0.0454;0.0324
48538;0.0308;0.0462;0.033
48539;0.0436;0.0654;0.0467
48540;0.0361;0.0542;0.0387
48541;0.0156;0.0234;0.0167
48542;0.0343;0.0514;0.0367
48543;0.0341;0.0511;0.0365
48544;0.0812;0.1217;0.087
48545;0.0392;0.0588;0.042
48546;0.0319;0.0479;0.0342
48547;0.0452;0.0678;0.0484
48548;0.0497;0.0746;0.0533
48549;0.0356;0.0534;0.0382
48550;0.0558;0.0837;0.0598
48551;0.0242;0.0362;0.0259
48552;0.042;0.063;0.045
48553;0.0146;0.0219;0.0156
48554;0.0207;0.0311;0.0222
48555;0.0439;0.0658;0.047
48556;0.0202;0.0304;0.0217
48557;0.0237;0.0356;0.0254
48558;0.0315;0.0472;0.0337
48559;0.0784;0.1176;0.084
