read;ins;del;sub
22880;0.0036;0.0056;0.0108
22881;0.0176;0.0274;0.0529
22882;0.0018;0.0029;0.0055
22883;0.0026;0.0041;0.0078
22884;0.0083;0.0129;0.0249
22885;0.0067;0.0105;0.0202
22886;0.003;0.0047;0.0091
22887;0.0015;0.0024;0.0046
22888;0.0067;0.0105;0.0202
22889;0.0009;0.0014;0.0027
22890;0.0019;0.003;0.0057
22891;0.0039;0.0061;0.0117
22892;0.0044;0.0069;0.0132
22893;0.0018;0.0029;0.0055
22894;0.0024;0.0037;0.0071
22895;0.002;0.0031;0.006
22896;0.001;0.0015;0.003
22897;0.0027;0.0042;0.008
22898;0.0042;0.0065;0.0125
22899;0.0023;0.0036;0.0069
22900;0.001;0.0015;0.003
22901;0.001;0.0016;0.0031
22902;0.0056;0.0087;0.0168
22903;0.002;0.003;0.0059
22904;0.002;0.003;0.0059
22905;0.0063;0.0098;0.0189
22906;0.0017;0.0026;0.005
22907;0.0032;0.005;0.0097
22908;0.0095;0.0147;0.0284
22909;0.0397;0.0618;0.1192
22910;0.0021;0.0032;0.0063
22911;0.0031;0.0048;0.0092
22912;0.0037;0.0058;0.0112
22913;0.0041;0.0064;0.0123
22914;0.004;0.0062;0.0119
22915;0.0042;0.0065;0.0125
22916;0.0027;0.0042;0.008
22917;0.0011;0.0016;0.0032
22918;0.0074;0.0115;0.0221
22919;0.0061;0.0095;0.0182
22920;0.0035;0.0055;0.0106
22921;0.0058;0.0091;0.0175
22922;0.0027;0.0042;0.0082
22923;0.0072;0.0112;0.0217
22924;0.0024;0.0038;0.0073
22925;0.0022;0.0035;0.0067
22926;0.0044;0.0068;0.0132
22927;0.0035;0.0054;0.0104
22928;0.001;0.0016;0.0031
22929;0.0014;0.0022;0.0042
22930;0.0025;0.0039;0.0076
22931;0.0003;0.0005;0.0009
22932;0.0047;0.0073;0.0141
22933;0.0023;0.0036;0.0069
22934;0.0038;0.0059;0.0114
22935;0.0022;0.0033;0.0065
22936;0.0052;0.008;0.0155
22937;0.0101;0.0157;0.0302
22938;0.0015;0.0023;0.0045
22939;0.0035;0.0054;0.0104
22940;0.0031;0.0049;0.0094
22941;0.0025;0.0038;0.0074
22942;0.0014;0.0022;0.0043
22943;0.0032;0.0049;0.0095
22944;0.003;0.0046;0.009
22945;0.0031;0.0048;0.0093
22946;0.0059;0.0092;0.0177
22947;0.0015;0.0024;0.0046
22948;0.0064;0.01;0.0193
22949;0.001;0.0016;0.003
22950;0.0027;0.0042;0.008
22951;0.001;0.0016;0.0031
22952;0.0025;0.004;0.0076
22953;0.0043;0.0067;0.013
22954;0.0008;0.0012;0.0023
22955;0.0023;0.0036;0.007
22956;0.0056;0.0087;0.0168
22957;0.001;0.0015;0.0029
22958;0.0013;0.002;0.0038
22959;0.005;0.0077;0.0149
22960;0.0057;0.0089;0.0171
22961;0.0034;0.0052;0.0101
22962;0.0078;0.0122;0.0234
22963;0.0043;0.0066;0.0128
22964;0.0201;0.0313;0.0604
22965;0.001;0.0015;0.0029
22966;0.001;0.0016;0.0031
22967;0.0028;0.0044;0.0085
22968;0.0012;0.0018;0.0035
22969;0.0031;0.0048;0.0093
22970;0.0022;0.0035;0.0067
22971;0.0011;0.0017;0.0033
22972;0.0084;0.013;0.0251
22973;0.0019;0.0029;0.0056
22974;0.0023;0.0036;0.0069
22975;0.0027;0.0041;0.008
22976;0.0013;0.0021;0.004
22977;0.0049;0.0077;0.0148
22978;0.0017;0.0027;0.0052
22979;0.0023;0.0037;0.007
22980;0.0017;0.0026;0.0051
22981;0.0006;0.0009;0.0017
22982;0.0055;0.0086;0.0166
22983;0.0044;0.0068;0.0131
22984;0.0032;0.0049;0.0095
22985;0.0103;0.016;0.0308
22986;0.0052;0.008;0.0155
22987;0.0059;0.0091;0.0176
22988;0.0029;0.0045;0.0087
22989;0.0036;0.0056;0.0108
22990;0.0004;0.0006;0.0011
22991;0.0006;0.001;0.0019
22992;0.0004;0.0005;0.0011
22993;0.0052;0.0081;0.0156
22994;0.0032;0.0049;0.0095
22995;0.0009;0.0014;0.0028
22996;0.0008;0.0013;0.0025
22997;0.0025;0.004;0.0076
22998;0.0025;0.0039;0.0075
22999;0.0016;0.0025;0.0048
23000;0.0024;0.0037;0.0072
23001;0.0024;0.0038;0.0073
23002;0.0047;0.0074;0.0142
23003;0.0034;0.0054;0.0103
23004;0.0084;0.013;0.0252
23005;0.0037;0.0058;0.0112
23006;0.0034;0.0053;0.0103
23007;0.0029;0.0045;0.0087
23008;0.0033;0.0052;0.01
23009;0.0056;0.0087;0.0167
23010;0.0148;0.023;0.0443
23011;0.0014;0.0022;0.0043
23012;0.0024;0.0037;0.0071
23013;0.0057;0.0089;0.0171
23014;0.0049;0.0076;0.0147
23015;0.0037;0.0058;0.0112
23016;0.0053;0.0083;0.0159
23017;0.0014;0.0022;0.0043
23018;0.0026;0.004;0.0077
23019;0.0048;0.0074;0.0143
23020;0.0033;0.0051;0.0099
23021;0.0081;0.0126;0.0244
23022;0.0087;0.0136;0.0261
23023;0.0075;0.0116;0.0224
23024;0.0024;0.0038;0.0072
23025;0.0035;0.0055;0.0106
23026;0.0028;0.0044;0.0085
23027;0.0067;0.0105;0.0202
23028;0.0019;0.003;0.0058
23029;0.0021;0.0032;0.0062
23030;0.0075;0.0116;0.0224
23031;0.0086;0.0134;0.0259
23032;0.001;0.0016;0.003
23033;0.0051;0.0079;0.0152
23034;0.0022;0.0035;0.0067
23035;0.0028;0.0043;0.0084
23036;0.0023;0.0036;0.0069
23037;0.0011;0.0017;0.0033
23038;0.0025;0.004;0.0076
23039;0.0038;0.0059;0.0115
23040;0.0031;0.0049;0.0094
23041;0.0018;0.0028;0.0055
23042;0.004;0.0062;0.012
23043;0.0026;0.0041;0.0078
23044;0.0026;0.004;0.0077
23045;0.0048;0.0074;0.0143
23046;0.0009;0.0014;0.0026
23047;0.0022;0.0034;0.0066
23048;0.0007;0.0011;0.0021
23049;0.0068;0.0105;0.0203
23050;0.0024;0.0037;0.0071
23051;0.0038;0.0059;0.0113
23052;0.005;0.0077;0.0149
23053;0.0049;0.0076;0.0147
23054;0.0026;0.004;0.0077
23055;0.0031;0.0048;0.0092
23056;0.0029;0.0046;0.0088
23057;0.0031;0.0048;0.0092
23058;0.0022;0.0034;0.0066
23059;0.0036;0.0055;0.0107
23060;0.0027;0.0041;0.008
23061;0.0025;0.0039;0.0075
23062;0.0017;0.0027;0.0052
23063;0.0015;0.0024;0.0046
23064;0.0014;0.0022;0.0043
23065;0.0136;0.0212;0.0408
23066;0.007;0.0109;0.021
23067;0.0034;0.0053;0.0101
23068;0.0021;0.0033;0.0063
23069;0.0017;0.0027;0.0052
23070;0.0058;0.009;0.0173
23071;0.003;0.0047;0.0091
23072;0.0048;0.0075;0.0144
23073;0.004;0.0062;0.012
23074;0.0045;0.007;0.0136
23075;0.0026;0.0041;0.0079
23076;0.0038;0.006;0.0115
23077;0.0019;0.0029;0.0056
23078;0.0027;0.0042;0.0082
23079;0.0057;0.0089;0.0171
23080;0.0116;0.018;0.0347
23081;0.0034;0.0052;0.0101
23082;0.0045;0.007;0.0135
23083;0.0019;0.003;0.0057
23084;0.0021;0.0033;0.0064
23085;0.0017;0.0027;0.0051
23086;0.0057;0.0089;0.0171
23087;0.0014;0.0022;0.0042
23088;0.0017;0.0027;0.0052
23089;0.0011;0.0017;0.0033
23090;0.0023;0.0036;0.0069
23091;0.0012;0.0018;0.0035
23092;0.0153;0.0238;0.0459
23093;0.0033;0.0051;0.0098
23094;0.0038;0.0059;0.0114
23095;0.0022;0.0034;0.0066
23096;0.0036;0.0056;0.0109
23097;0.0019;0.0029;0.0057
23098;0.0046;0.0072;0.0139
23099;0.0023;0.0036;0.0069
23100;0.0024;0.0038;0.0073
23101;0.0007;0.0011;0.0022
23102;0.0013;0.0021;0.004
23103;0.0045;0.007;0.0136
23104;0.0063;0.0097;0.0188
23105;0.0006;0.001;0.0019
23106;0.0063;0.0097;0.0188
23107;0.0012;0.0018;0.0035
23108;0.0039;0.0061;0.0117
23109;0.0046;0.0071;0.0137
23110;0.0087;0.0135;0.026
23111;0.002;0.0031;0.006
23112;0.0029;0.0045;0.0087
23113;0.0043;0.0067;0.013
23114;0.0083;0.0129;0.0248
23115;0.0011;0.0018;0.0034
23116;0.0008;0.0013;0.0025
23117;0.0035;0.0055;0.0106
23118;0.0064;0.01;0.0193
23119;0.003;0.0046;0.009
23120;0.0065;0.0101;0.0194
23121;0.0014;0.0022;0.0042
23122;0.0042;0.0066;0.0127
23123;0.0033;0.0052;0.01
23124;0.0033;0.0051;0.0098
23125;0.0056;0.0088;0.0169
23126;0.0033;0.0052;0.01
23127;0.0029;0.0046;0.0088
23128;0.0011;0.0017;0.0034
23129;0.0072;0.0112;0.0215
23130;0.0015;0.0024;0.0046
23131;0.003;0.0046;0.0089
23132;0.0025;0.0039;0.0075
23133;0.0049;0.0077;0.0148
23134;0.0072;0.0113;0.0217
23135;0.0019;0.0029;0.0056
23136;0.0025;0.0039;0.0075
23137;0.004;0.0062;0.0119
23138;0.0032;0.0049;0.0095
23139;0.001;0.0015;0.003
23140;0.0031;0.0049;0.0094
23141;0.003;0.0047;0.0091
23142;0.0025;0.004;0.0076
23143;0.002;0.0031;0.006
23144;0.0011;0.0018;0.0034
23145;0.0017;0.0027;0.0051
23146;0.0106;0.0164;0.0317
23147;0.0046;0.0072;0.0138
23148;0.002;0.0031;0.006
23149;0.0023;0.0036;0.007
23150;0.005;0.0078;0.015
23151;0.0035;0.0055;0.0105
23152;0.0009;0.0014;0.0026
23153;0.0024;0.0038;0.0073
23154;0.0029;0.0045;0.0087
23155;0.0013;0.002;0.0039
23156;0.0031;0.0048;0.0092
23157;0.0018;0.0029;0.0055
23158;0.0124;0.0194;0.0373
23159;0.0024;0.0037;0.0072
23160;0.0042;0.0065;0.0125
23161;0.0008;0.0013;0.0025
23162;0.0162;0.0251;0.0485
23163;0.0038;0.0059;0.0113
23164;0.0016;0.0026;0.0049
23165;0.0036;0.0056;0.0107
23166;0.0013;0.002;0.0039
23167;0.0014;0.0022;0.0042
23168;0.0006;0.001;0.0019
23169;0.0035;0.0054;0.0104
23170;0.0037;0.0058;0.0112
23171;0.0022;0.0034;0.0065
23172;0.0036;0.0056;0.0108
23173;0.0084;0.013;0.0251
23174;0.0021;0.0033;0.0064
23175;0.0031;0.0048;0.0092
23176;0.0023;0.0035;0.0068
23177;0.0037;0.0057;0.0111
23178;0.0015;0.0024;0.0046
23179;0.0041;0.0064;0.0123
23180;0.0025;0.0039;0.0074
23181;0.0034;0.0053;0.0101
23182;0.0026;0.0041;0.0079
23183;0.0031;0.0048;0.0093
23184;0.0023;0.0036;0.007
23185;0.0051;0.0079;0.0153
23186;0.0028;0.0043;0.0083
23187;0.0029;0.0045;0.0087
23188;0.0025;0.0039;0.0075
23189;0.0042;0.0065;0.0126
23190;0.0036;0.0057;0.0109
23191;0.0009;0.0014;0.0027
23192;0.0084;0.0131;0.0253
23193;0.0042;0.0065;0.0126
23194;0.0013;0.0021;0.004
23195;0.004;0.0063;0.0121
23196;0.0033;0.0051;0.0098
23197;0.0048;0.0075;0.0144
23198;0.0019;0.0029;0.0056
23199;0.0036;0.0056;0.0109
23200;0.0019;0.0029;0.0057
23201;0.0074;0.0115;0.0222
23202;0.0174;0.0271;0.0522
23203;0.0088;0.0137;0.0264
23204;0.0039;0.0061;0.0118
23205;0.0014;0.0022;0.0042
23206;0.0054;0.0084;0.0162
23207;0.0038;0.0059;0.0114
23208;0.0033;0.0052;0.01
23209;0.0015;0.0024;0.0046
23210;0.0049;0.0077;0.0148
23211;0.0229;0.0356;0.0686
23212;0.0022;0.0034;0.0066
23213;0.0018;0.0027;0.0053
23214;0.0058;0.009;0.0174
23215;0.0016;0.0026;0.0049
23216;0.0056;0.0087;0.0169
23217;0.0158;0.0246;0.0475
23218;0.0009;0.0014;0.0027
23219;0.0092;0.0143;0.0275
23220;0.0033;0.0052;0.01
23221;0.0268;0.0418;0.0805
23222;0.0018;0.0028;0.0054
23223;0.0266;0.0414;0.0797
23224;0.001;0.0015;0.0029
23225;0.0016;0.0025;0.0048
23226;0.0054;0.0084;0.0161
23227;0.0011;0.0016;0.0032
23228;0.0025;0.004;0.0076
23229;0.0031;0.0048;0.0093
23230;0.0039;0.0061;0.0118
23231;0.0013;0.002;0.0038
23232;0.0037;0.0058;0.0112
23233;0.0053;0.0082;0.0158
23234;0.0007;0.0011;0.0021
23235;0.0036;0.0055;0.0107
23236;0.0021;0.0033;0.0063
23237;0.001;0.0016;0.003
23238;0.0034;0.0053;0.0103
23239;0.0037;0.0057;0.011
23240;0.0026;0.0041;0.0079
23241;0.0006;0.0009;0.0017
23242;0.0049;0.0076;0.0147
23243;0.0033;0.0052;0.0099
23244;0.0031;0.0049;0.0094
23245;0.0022;0.0035;0.0067
23246;0.0034;0.0053;0.0102
23247;0.0022;0.0034;0.0065
23248;0.0024;0.0037;0.0071
23249;0.0007;0.0011;0.0021
23250;0.0016;0.0026;0.0049
23251;0.0049;0.0077;0.0148
23252;0.0007;0.0012;0.0022
23253;0.0035;0.0055;0.0106
23254;0.0063;0.0098;0.019
23255;0.0022;0.0035;0.0067
23256;0.0042;0.0065;0.0125
23257;0.0036;0.0055;0.0107
23258;0.0007;0.0012;0.0022
23259;0.0035;0.0054;0.0104
23260;0.0038;0.0058;0.0113
23261;0.0054;0.0085;0.0163
23262;0.0058;0.009;0.0174
23263;0.0024;0.0037;0.0071
23264;0.0027;0.0042;0.0081
23265;0.0024;0.0038;0.0072
23266;0.0036;0.0056;0.0108
23267;0.0094;0.0146;0.0282
23268;0.0027;0.0042;0.0081
23269;0.0052;0.0081;0.0156
23270;0.0023;0.0036;0.007
23271;0.0017;0.0027;0.0051
23272;0.0019;0.0029;0.0056
23273;0.001;0.0016;0.0031
23274;0.0081;0.0125;0.0242
23275;0.0009;0.0014;0.0027
23276;0.0086;0.0133;0.0257
23277;0.0034;0.0052;0.0101
23278;0.0026;0.004;0.0078
23279;0.0039;0.0061;0.0117
23280;0.0035;0.0054;0.0105
23281;0.0026;0.0041;0.0079
23282;0.0111;0.0173;0.0334
23283;0.0036;0.0057;0.0109
23284;0.0012;0.0019;0.0037
23285;0.0018;0.0028;0.0054
23286;0.0053;0.0082;0.0158
23287;0.0023;0.0035;0.0068
23288;0.0036;0.0056;0.0107
23289;0.0021;0.0033;0.0063
23290;0.0038;0.0059;0.0113
23291;0.0074;0.0115;0.0221
23292;0.0023;0.0035;0.0068
23293;0.0069;0.0108;0.0208
23294;0.0034;0.0053;0.0102
23295;0.005;0.0078;0.0151
23296;0.002;0.0032;0.0061
23297;0.0022;0.0035;0.0067
23298;0.0026;0.004;0.0077
23299;0.0058;0.0091;0.0175
23300;0.0059;0.0092;0.0178
23301;0.0058;0.009;0.0173
23302;0.0041;0.0064;0.0124
23303;0.0027;0.0041;0.008
23304;0.0044;0.0069;0.0133
23305;0.0021;0.0032;0.0062
23306;0.0059;0.0092;0.0177
23307;0.0031;0.0048;0.0093
23308;0.0021;0.0033;0.0064
23309;0.0018;0.0028;0.0054
23310;0.0058;0.009;0.0174
23311;0.0017;0.0027;0.0051
23312;0.0028;0.0044;0.0084
23313;0.003;0.0047;0.0091
23314;0.0026;0.004;0.0077
23315;0.0033;0.0051;0.0098
23316;0.0031;0.0048;0.0092
23317;0.0038;0.0059;0.0114
23318;0.0117;0.0181;0.035
23319;0.0045;0.0071;0.0136
23320;0.0029;0.0045;0.0088
23321;0.0012;0.0019;0.0037
23322;0.0065;0.01;0.0194
23323;0.0025;0.0038;0.0074
23324;0.0031;0.0048;0.0092
23325;0.0003;0.0004;0.0008
23326;0.005;0.0078;0.015
23327;0.0022;0.0034;0.0065
23328;0.0057;0.0088;0.017
23329;0.0032;0.0051;0.0097
23330;0.0011;0.0018;0.0034
23331;0.0012;0.0018;0.0036
23332;0.0013;0.0021;0.004
23333;0.0028;0.0043;0.0084
23334;0.0045;0.007;0.0134
23335;0.0099;0.0153;0.0296
23336;0.0003;0.0004;0.0008
23337;0.0027;0.0043;0.0082
23338;0.0012;0.0018;0.0036
23339;0.0062;0.0097;0.0187
23340;0.005;0.0078;0.0151
23341;0.0193;0.03;0.0578
23342;0.0011;0.0018;0.0034
23343;0.0031;0.0049;0.0094
23344;0.0025;0.004;0.0076
23345;0.0026;0.0041;0.0079
23346;0.0018;0.0027;0.0053
23347;0.0025;0.0039;0.0075
23348;0.0025;0.0039;0.0075
23349;0.0014;0.0021;0.0041
23350;0.0017;0.0026;0.005
23351;0.0022;0.0034;0.0066
23352;0.0013;0.002;0.0039
23353;0.0035;0.0054;0.0104
23354;0.0023;0.0036;0.0069
23355;0.0075;0.0117;0.0226
23356;0.0008;0.0013;0.0025
23357;0.002;0.0031;0.006
23358;0.0011;0.0018;0.0034
23359;0.0035;0.0055;0.0106
23360;0.0014;0.0022;0.0043
23361;0.0018;0.0028;0.0055
23362;0.0034;0.0053;0.0102
23363;0.0031;0.0049;0.0094
23364;0.0072;0.0112;0.0215
23365;0.0011;0.0017;0.0033
23366;0.0039;0.006;0.0116
23367;0.0024;0.0038;0.0073
23368;0.0047;0.0074;0.0142
23369;0.0058;0.009;0.0174
23370;0.0012;0.0019;0.0037
23371;0.008;0.0125;0.024
23372;0.0006;0.001;0.0019
23373;0.003;0.0046;0.0089
23374;0.0049;0.0076;0.0146
23375;0.0036;0.0056;0.0109
23376;0.0016;0.0025;0.0048
23377;0.0015;0.0024;0.0046
23378;0.0025;0.0039;0.0075
23379;0.0011;0.0018;0.0034
23380;0.002;0.0032;0.0061
23381;0.007;0.0109;0.021
23382;0.0018;0.0028;0.0053
23383;0.0043;0.0066;0.0128
23384;0.0054;0.0083;0.0161
23385;0.0091;0.0142;0.0273
23386;0.0044;0.0069;0.0133
23387;0.0044;0.0068;0.0131
23388;0.0052;0.0081;0.0156
23389;0.0097;0.0151;0.0291
23390;0.0015;0.0023;0.0045
23391;0.0029;0.0045;0.0086
23392;0.0037;0.0057;0.0111
23393;0.01;0.0156;0.0301
23394;0.0021;0.0033;0.0064
23395;0.0003;0.0004;0.0008
23396;0.012;0.0186;0.0359
23397;0.0038;0.0059;0.0113
23398;0.0016;0.0025;0.0049
23399;0.0031;0.0048;0.0092
23400;0.0073;0.0114;0.022
23401;0.0015;0.0023;0.0045
23402;0.0016;0.0025;0.0048
23403;0.0124;0.0193;0.0372
23404;0.0016;0.0025;0.0047
23405;0.0102;0.0158;0.0306
23406;0.0054;0.0084;0.0162
23407;0.0014;0.0021;0.0041
23408;0.0061;0.0094;0.0182
23409;0.0072;0.0112;0.0216
23410;0.0026;0.0041;0.0079
23411;0.0045;0.0071;0.0136
23412;0.003;0.0046;0.009
23413;0.0028;0.0044;0.0084
23414;0.0013;0.002;0.0039
23415;0.0028;0.0044;0.0084
23416;0.0021;0.0033;0.0064
23417;0.0038;0.0059;0.0115
23418;0.0064;0.01;0.0193
23419;0.0058;0.0091;0.0175
23420;0.004;0.0063;0.0121
23421;0.0012;0.0018;0.0035
23422;0.0016;0.0025;0.0049
23423;0.0023;0.0035;0.0068
23424;0.0012;0.0018;0.0035
23425;0.0046;0.0071;0.0137
23426;0.0014;0.0021;0.0041
23427;0.0019;0.003;0.0058
23428;0.006;0.0093;0.018
23429;0.0029;0.0045;0.0087
23430;0.004;0.0062;0.0119
23431;0.0035;0.0055;0.0106
23432;0.008;0.0125;0.0241
23433;0.002;0.0031;0.0059
23434;0.0075;0.0117;0.0226
23435;0.0016;0.0025;0.0048
23436;0.008;0.0125;0.0241
23437;0.0025;0.004;0.0076
23438;0.0018;0.0028;0.0054
23439;0.0017;0.0026;0.0051
23440;0.0059;0.0093;0.0178
23441;0.0073;0.0113;0.0218
23442;0.0034;0.0054;0.0103
23443;0.0017;0.0026;0.0051
23444;0.0035;0.0054;0.0105
23445;0.0043;0.0067;0.013
23446;0.0029;0.0045;0.0087
23447;0.001;0.0015;0.0029
23448;0.0041;0.0063;0.0122
23449;0.001;0.0016;0.0031
23450;0.0033;0.0051;0.0099
23451;0.0048;0.0074;0.0143
23452;0.0069;0.0107;0.0207
23453;0.0012;0.0019;0.0036
23454;0.0005;0.0008;0.0016
23455;0.0042;0.0066;0.0126
23456;0.0017;0.0027;0.0052
23457;0.0026;0.004;0.0078
23458;0.0041;0.0064;0.0124
23459;0.0029;0.0045;0.0087
23460;0.0152;0.0237;0.0457
23461;0.0008;0.0012;0.0023
23462;0.0025;0.0039;0.0074
23463;0.0009;0.0014;0.0027
23464;0.0009;0.0015;0.0028
23465;0.0056;0.0088;0.0169
23466;0.0039;0.006;0.0116
23467;0.0029;0.0045;0.0087
23468;0.0104;0.0162;0.0313
23469;0.0031;0.0049;0.0094
23470;0.0057;0.0089;0.0172
23471;0.0008;0.0012;0.0023
23472;0.0025;0.0039;0.0076
23473;0.0079;0.0123;0.0237
23474;0.0375;0.0583;0.1125
23475;0.0032;0.005;0.0096
23476;0.0035;0.0054;0.0104
23477;0.0095;0.0147;0.0284
23478;0.0032;0.0051;0.0097
23479;0.005;0.0078;0.015
23480;0.0014;0.0022;0.0042
23481;0.003;0.0046;0.0089
23482;0.0003;0.0004;0.0008
23483;0.0025;0.0039;0.0075
23484;0.0009;0.0015;0.0028
23485;0.0062;0.0096;0.0185
23486;0.0008;0.0013;0.0025
23487;0.0058;0.0091;0.0175
23488;0.0022;0.0034;0.0065
23489;0.0026;0.0041;0.0079
23490;0.0127;0.0197;0.038
23491;0.0012;0.0019;0.0037
23492;0.0008;0.0012;0.0024
23493;0.0046;0.0071;0.0137
23494;0.0104;0.0161;0.0311
23495;0.0016;0.0025;0.0048
23496;0.0001;0.0002;0.0004
23497;0.0052;0.0081;0.0156
23498;0.0027;0.0043;0.0082
23499;0.0023;0.0036;0.007
23500;0.0038;0.0059;0.0115
23501;0.0042;0.0065;0.0126
23502;0.0031;0.0049;0.0094
23503;0.0063;0.0098;0.0189
23504;0.0071;0.011;0.0213
23505;0.0026;0.004;0.0077
23506;0.0064;0.0099;0.0191
23507;0.0059;0.0092;0.0178
23508;0.0093;0.0145;0.028
23509;0.0076;0.0118;0.0228
23510;0.0011;0.0017;0.0033
23511;0.0052;0.008;0.0155
23512;0.0064;0.01;0.0193
23513;0.0038;0.0059;0.0113
23514;0.0038;0.0059;0.0114
23515;0.0023;0.0036;0.007
23516;0.0003;0.0005;0.0009
23517;0.0016;0.0026;0.0049
23518;0.0034;0.0053;0.0103
23519;0.0017;0.0027;0.0051
23520;0.0027;0.0041;0.008
23521;0.003;0.0046;0.0089
23522;0.004;0.0061;0.0119
23523;0.0035;0.0055;0.0106
23524;0.0026;0.004;0.0077
23525;0.0014;0.0022;0.0042
23526;0.0011;0.0017;0.0034
23527;0.0022;0.0034;0.0065
23528;0.0018;0.0028;0.0054
23529;0.0039;0.0061;0.0117
23530;0.0072;0.0112;0.0216
23531;0.0016;0.0026;0.0049
23532;0.009;0.014;0.0271
23533;0.0036;0.0056;0.0108
23534;0.0029;0.0044;0.0086
23535;0.0058;0.0091;0.0175
23536;0.0057;0.0089;0.0172
23537;0.0009;0.0014;0.0028
23538;0.0183;0.0284;0.0548
23539;0.0016;0.0025;0.0049
23540;0.003;0.0047;0.0091
23541;0.0041;0.0064;0.0124
23542;0.0051;0.0079;0.0153
23543;0.0024;0.0038;0.0072
23544;0.0016;0.0026;0.0049
23545;0.002;0.0031;0.0059
23546;0.0019;0.0029;0.0056
23547;0.0021;0.0032;0.0062
23548;0.0056;0.0087;0.0167
23549;0.0015;0.0023;0.0044
23550;0.003;0.0046;0.009
23551;0.0057;0.0089;0.0171
23552;0.0034;0.0053;0.0102
23553;0.004;0.0063;0.0121
23554;0.0045;0.007;0.0135
23555;0.003;0.0047;0.009
23556;0.0026;0.0041;0.0079
23557;0.0018;0.0028;0.0053
23558;0.0023;0.0037;0.007
23559;0.0032;0.005;0.0097
23560;0.0062;0.0097;0.0186
23561;0.0028;0.0043;0.0083
23562;0.0026;0.004;0.0077
23563;0.0021;0.0033;0.0064
23564;0.0081;0.0126;0.0243
23565;0.0038;0.0059;0.0114
23566;0.004;0.0062;0.012
23567;0.0011;0.0017;0.0032
23568;0.0047;0.0073;0.0141
23569;0.0009;0.0014;0.0028
23570;0.0054;0.0084;0.0163
23571;0.0025;0.0039;0.0075
23572;0.0032;0.0049;0.0095
23573;0.0018;0.0029;0.0055
23574;0.0062;0.0096;0.0185
23575;0.0042;0.0065;0.0125
23576;0.0019;0.003;0.0057
23577;0.0022;0.0034;0.0066
23578;0.0145;0.0225;0.0434
23579;0.0049;0.0076;0.0147
23580;0.0039;0.0061;0.0118
23581;0.0015;0.0023;0.0045
23582;0.0029;0.0045;0.0087
23583;0.0064;0.01;0.0193
23584;0.0077;0.0119;0.023
23585;0.0057;0.0088;0.0171
23586;0.0025;0.0039;0.0075
23587;0.0027;0.0042;0.008
23588;0.0049;0.0077;0.0148
23589;0.0018;0.0028;0.0053
23590;0.0009;0.0013;0.0026
23591;0.0028;0.0044;0.0085
23592;0.0017;0.0027;0.0051
23593;0.0027;0.0042;0.0081
23594;0.0016;0.0025;0.0048
23595;0.0085;0.0133;0.0256
23596;0.0018;0.0029;0.0055
23597;0.0032;0.005;0.0096
23598;0.0017;0.0027;0.0052
23599;0.0019;0.0029;0.0056
23600;0.0031;0.0049;0.0094
23601;0.0025;0.0038;0.0074
23602;0.0066;0.0103;0.0198
23603;0.0024;0.0038;0.0073
23604;0.0015;0.0023;0.0045
23605;0.0093;0.0144;0.0278
23606;0.0031;0.0049;0.0094
23607;0.0021;0.0032;0.0062
23608;0.0053;0.0083;0.016
23609;0.0066;0.0102;0.0197
23610;0.005;0.0078;0.0151
23611;0.0059;0.0092;0.0178
23612;0.0012;0.0019;0.0037
23613;0.0024;0.0037;0.0071
23614;0.0025;0.004;0.0076
23615;0.0056;0.0087;0.0169
23616;0.0044;0.0069;0.0133
23617;0.0101;0.0157;0.0304
23618;0.0069;0.0107;0.0207
23619;0.0014;0.0022;0.0042
23620;0.0015;0.0023;0.0044
23621;0.008;0.0124;0.0239
23622;0.0014;0.0022;0.0042
23623;0.0004;0.0006;0.0012
23624;0.0036;0.0056;0.0108
23625;0.0016;0.0025;0.0048
23626;0.0029;0.0045;0.0087
23627;0.0034;0.0053;0.0103
23628;0.0047;0.0073;0.014
23629;0.0088;0.0136;0.0263
23630;0.003;0.0047;0.0091
23631;0.0039;0.006;0.0116
23632;0.005;0.0078;0.0151
23633;0.0036;0.0056;0.0107
23634;0.0015;0.0023;0.0045
23635;0.0015;0.0024;0.0046
23636;0.0018;0.0028;0.0055
23637;0.0024;0.0037;0.0071
23638;0.0011;0.0017;0.0033
23639;0.0131;0.0204;0.0393
23640;0.0005;0.0007;0.0014
23641;0.0016;0.0025;0.0048
23642;0.0015;0.0023;0.0044
23643;0.0025;0.004;0.0076
23644;0.001;0.0016;0.0031
23645;0.003;0.0047;0.0091
23646;0.0043;0.0067;0.013
23647;0.0029;0.0045;0.0086
23648;0.0005;0.0008;0.0016
23649;0.0008;0.0012;0.0023
23650;0.0016;0.0025;0.0047
23651;0.0061;0.0095;0.0184
23652;0.0026;0.0041;0.0079
23653;0.0075;0.0116;0.0224
23654;0.0023;0.0035;0.0068
23655;0.0058;0.009;0.0174
23656;0.0035;0.0055;0.0106
23657;0.0048;0.0074;0.0144
23658;0.0038;0.0059;0.0113
23659;0.0046;0.0071;0.0138
23660;0.0021;0.0033;0.0064
23661;0.003;0.0046;0.0089
23662;0.0016;0.0025;0.0047
23663;0.0018;0.0029;0.0055
23664;0.0094;0.0147;0.0283
23665;0.0021;0.0033;0.0063
23666;0.004;0.0063;0.0121
23667;0.0259;0.0404;0.0778
23668;0.0016;0.0025;0.0049
